"# Scenario: manual_0, antennes=2"
# Simulation time (s): 0.0000
Re(Z_ij),Im(Z_ij)
76.9904528754287,42.92740457445212
4.591584941585496,18.41969337373791
4.591584941584135,18.419693373736738
76.9904528754287,42.92740457445212
